Business Type,Business Name,Location Address Line 1,Location Address Line 2,Location City,Location State,Location Zip,Location County,VoicePhone,EmailAddress,RPLastName,RPFirstName,RPMiddleName,RPSuffix,RPEmail,Dispenses Naloxone,CredentialStatus,CredentialStatusReason,License Number,Subcategory Code,Location Address Line 3,LocationLat,LocationLong,MailingAddressLine1,MailingAddressLine2,MailingAddressLine3,MailingCity,MailingState,MailingZip,FaxPhone,License Prefix,Ohio Drug Category,Business Type,PracticeTypeDescription,DateofFirstLicensure,EffectiveDate,ExpirationDate,LegalFiles,RPCredentialTypePrefix,FacilityID,StateID,Abbreviation,MedicareID,MedicaidID,ClosedDate,LicensedBedTotal,OpenDate,BedEffectiveDate,CertifiedBedTotal,SortOrder,HC_Name,HC_Phone,HC_Email,MD_Name,MD_Phone,MD_Email,AD_Name,AD_Phone,AD_Email,EHD_Name,EHD_Phone,EHD_Email,ND_Name,ND_Phone,ND_Email,VS_Name,VS_Phone,VS_Email,FO_Name,FO_Phone,FO_Email,PIO_Name,PIO_Phone,PIO_Email,EPI_Name,EPI_Phone,EPI_Email,ERC_Name,ERC_Phone,ERC_Email,AHC_Name,AHC_Phone,AHC_Email,DHC_Name,DHC_Phone,DHC_Email,DR_Name,DR_Phone,DR_Email,AC_Name,AC_Phone,AC_Email,HE_Name,HE_Phone,HE_Email,Population,LHDId,Business Type Category  ,Hospital Type ,NATCEP Type ,LHDType,LHDCountyCity,LHDStatus,LHDDistrict,ContractingWith,Website,BusinessTypeCategoryDesc,HospitalTypeDesc,NATCEPTypeDesc,Data Source,CombinedWith,LHDIdOld,Active Facility
MedicalFacility,"THE LITTLE CLINIC OF OHIO, LLC",7132 Hamilton Ave,,Cincinnati,OH,45231,Hamilton,(615) 425-4228,bstewart@thelittleclinic.com,RIGGS,THERESA,GALE,,triggs17@gmail.com,FALSE,Active,,22316300,,,39.224359,-84.548652,2620 ELM HILL PIKE,,,NASHVILLE,TN,37214,,CL,Clinic - Category 2,CL ,Limited Liability Company,5/30/13,4/1/19,3/31/21,No,,,,,,,,,,,,1025569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,,,,,,Clinic,,,PharmacyBoard,,,TRUE
Mental,GREATER CINCINNATI BEHAVIORAL HEALTH SERVICES,7162 Reading Rd Ste 400, SUITE 400,Cincinnati,OH,45237,Hamilton,513-354-5302,khuber@gcbhs.com,SKALE,TRACEY,G.,MD,,FALSE,Active,,20817050,,,39.191156,-84.461834,7162 READING RD., SUITE 400,,CINCINNATI,OH,45237,513-354-5333,CL,Clinic - Category 3,MH ,Corporation,1/10/95,4/1/19,3/31/21,No,,,,,,,,,,,,1010723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,,,,,,,,,Mental Health,,,PharmacyBoard,,,TRUE
UrgentCare,CG Medical Associates,7200 Blue Ash Rd,,Cincinnati,OH,45236,Hamilton,(513) 847-6778,beechmonturgentcare@gmail.com,Gupta,Chetan,,,cgupta8@gmail.com,FALSE,Active,,262000077,,,39.198968,-84.398389,7200 Blue Ash Rd,,,Cincinnati,OH,45236-3626,(513) 847-6791,CL,Clinic - Category 3,UR ,Company,8/24/18,4/1/19,3/31/21,No,,,,,,,,,,,,1004434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,,,,,,,,,Urgent Care,,,PharmacyBoard,,,TRUE
NursingAssisted,LAKERIDGE ACREA NURSING & REHABILITATION CENTER LLC,7220 PIPPIN ROAD,,CINCINNATI,OH,45239,HAMILTON,(513)729-2300,dedell@carecorelakeridge.com,,,,,,FALSE,ACTIVE,,OHL01938,,,39.211523,-84.573775,,,,,,,(513) 728-7354,,,L11,,,,,,,OHL01938,2170N,SL-NH,,,,100,11/18/97,1/23/02,0,2013901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,,,,,,,,,Nursing Home (Licensed Only),,,OHAL,,,TRUE
UrgentCare,BEECHMONT URGENT CARE,7300 Beechmont Ave,,Cincinnati,OH,45230,Hamilton,(513) 847-6778,beechmonturgentcare@gmail.com,GUPTA,CHETAN,,,,FALSE,Active,,22131550,,,39.072996,-84.355426,7300 BEECHMONT AVENUE,,,CINCINNATI,OH,45230,(513) 232-3333,CL,Clinic - Category 3,UR ,Corporation,9/27/11,4/1/19,3/31/21,No,,,,,,,,,,,,1002505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,,,,,,,,,Urgent Care,,,PharmacyBoard,,,TRUE
MedicalFacility,"MINUTECLINIC DIAGNOSTIC OF OHIO, LLC",7410 Beechmont Ave,,Cincinnati,OH,45255,Hamilton,(401) 770-4506,mclicensing@cvscaremark.com,GUYTON,TAMALA,DANELL,,tam46825@yahoo.com,FALSE,Active,,22237300,,,39.072956,-84.350549,ATTN: LICENSING ONE CVS DRIVE, MC #1160,,WOONSOCKET,RI,2895,401-652-0467,CL,Clinic - Category 2,CL ,Limited Liability Company,8/21/12,4/1/19,3/31/21,No,,,,,,,,,,,,1016954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,,,,,,Clinic,,,PharmacyBoard,,,TRUE
NursingAssisted,"KENWOOD TERRACE HEALTH CARE CENTER, INC",7450 KELLER ROAD,,CINCINNATI,OH,45243,HAMILTON,(513)793-2255,chord@premierhcm.com,,,,,,FALSE,ACTIVE,,OHL01711,,,39.208208,-84.363121,,,,,,,(513) 745-8743,,,L11,,,,,,,OHL01711,1240N,SL-NH,,,,108,2/1/66,1/10/02,0,2013124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,,,,,,,,,Nursing Home (Licensed Only),,,OHAL,,,TRUE
HospitalsGeneral,MERCY HEALTH - ANDERSON HOSPITAL LLC,7500 STATE ROAD,,CINCINNATI,OH,45255,HAMILTON,(513)624-4006,www.e-mercy.com,,,,,,FALSE,ACTIVE,,OH02348,,,39.084539,-84.349551,,,,,,,(513) 624-3299,,,11,,,,,,,OH02348,1193AHR,HOSP-ACU,360001,6639409,,,,,,2015953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,,,,,,,,Hospital,,,OHAL,,,TRUE
MedicalFacility,Mercy Health Physicians Anderson Infectious Disease,7502 State Rd Ste 2290,,Cincinnati,OH,45255,Hamilton,(513) 952-5045,lburton@mercy.com,SIMPSON,EMILY,MITCHELL,MD,,FALSE,Active,,22531350,,,39.084494,-84.348963,7502 STATE ROAD SUITE 2290,,,CINCINNATI,OH,45255,(513) 686-5620,CL,Clinic - Category 2,CL ,Limited Liability Company,7/6/15,4/1/18,3/31/21,No,,,,,,,,,,,,1016174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,,,,,,Clinic,,,PharmacyBoard,,,TRUE
MedicalFacility,"THE LITTLE CLINIC OF OHIO, LLC",7580 Beechmont Ave,,Cincinnati,OH,45255,Hamilton,(615) 425-4228,bstewart@thelittleclinic.com,Keller,Andrea,,,andrea.keller@thelittleclinic.com,FALSE,Active,,22007950,,,39.072922,-84.347602,2620 ELM HILL PIKE,,,NASHVILLE,TN,37214,,CL,Clinic - Category 2,CL ,Limited Liability Company,1/13/10,4/1/19,3/31/21,No,,,,,,,,,,,,1025570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,,,,,,Clinic,,,PharmacyBoard,,,TRUE
Hospice,"HOSPICE OF SOUTHWEST OHIO, INC.",7625 Camargo Rd,,Madeira,OH,45243,Hamilton,(513) 770-0820,dwalsh@hswo.org,STERNBERG,RICHARD,I.,DO,,FALSE,Active,,21922600,,,39.185015,-84.365736,7625 CAMARGO ROAD,,,MEDEIRA,OH,45243,,FCY,Facility - LIMITED Category 2,HC ,Corporation,12/10/08,4/1/19,3/31/21,No,,,,,,,,,,,,1012148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,Hospice,,,PharmacyBoard,,,TRUE
MedicalFacility,"MADEIRA SENIOR PARTNERS, LLC",7650 CAMARGO ROAD,,MADEIRA,OH,45243,HAMILTON,(513)422-5499,brianwurster@traditionsmgmt.net,,,,,,FALSE,ACTIVE,,OHL42227,,,39.185676,-84.365028,,,,,,,          ,,,L12,,,,,,,OHL42227,2876R,SL-R,,,,150,10/29/19,10/29/19,0,2014845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151,,,,,,,,,Residential Care Facility,,,OHAL,,,TRUE
PainManagement,"TRI-STATE PAIN MGMT SERVICE, INC",7655 5 Mile Rd Ste 117, STE 117,Cincinnati,OH,45230,Hamilton,(513) 227-3637,satluri@fuse.net,ATLURI,SAIRAM,,,,FALSE,Active,,21724800,,,39.070688,-84.352013,7655 FIVE MILE ROAD, STE 117,,CINCINNATI,OH,45230,(513) 624-0578,STP,Pain Management Clinic - Category 3,PMC ,Corporation,8/16/11,4/1/19,3/31/21,No,,,,,,,,,,,,1026241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,,,,,,,,,Pain Management Clinic,,,PharmacyBoard,,,TRUE
MedicalFacility,"ANDERSON ENDOSCOPY CENTER, LLC",7661 Beechmont Ave Ste 100, STE 100,Cincinnati,OH,45255,Hamilton,(513) 624-4150,jjones@andersonendoscopy.com,LOPEZ,MARVIN,,,,FALSE,Active,,22666550,,,39.072621,-84.345577,7661 BEECHMONT AVENUE, STE 100,,CINCINNATI,OH,45255,(513) 624-4155,CL,Clinic - Category 3,CL ,Limited Liability Company,11/18/16,4/1/19,3/31/21,No,,,,,,,,,,,,1001423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,,,,,,Clinic,,,PharmacyBoard,,,TRUE
Hospice,HOSPICE OF CINCINNATI-EAST,7691 5 Mile Rd,,Cincinnati,OH,45230,Hamilton,513-246-9262,michael_hadaway@trihealth.com,HADAWAY,MICHAEL,THOMAS,RPH,michael_hadaway@trihealth.com,FALSE,Active,,21598850,,,39.072224,-84.351822,7691 FIVE MILE ROAD,,,CINCINNATI,OH,45230,,FCY,Facility - Category 3,HC ,Company,5/25/06,4/1/19,3/31/21,No,,,,,,,,,,,,1012104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,Hospice,,,PharmacyBoard,,,TRUE
PainManagement,"ADVANCED SPINE & PAIN MANAGEMENT, INC.",7691 5 Mile Rd Ste 10, STE 10,Cincinnati,OH,45230,Hamilton,(513) 624-7246,courtney@aspm.com,KHAN,MUKARRAM,ALI,DO,,FALSE,Active,,21790000,,,39.072224,-84.351822,7691 FIVE MILE ROAD, STE 10,,CINCINNATI,OH,45230,(937) 619-3600,STP,Pain Management Clinic - Category 3,PMC ,Corporation,8/10/11,4/1/19,3/31/21,No,,,,,,,,,,,,1000607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,,,,,,,,,Pain Management Clinic,,,PharmacyBoard,,,TRUE
Surgery,ANDERSON SURGERY CENTER,7691 5 Mile Rd Ste 10B,,Cincinnati,OH,45230,Hamilton,(513) 624-7246,courtney@aspm.com,KHAN,MUKARRAM,ALI,DO,,FALSE,Active,,22428650,,,39.072224,-84.351822,7691 FIVE MILE RD STE 10B,,,CINCINNATI,OH,45230,(513) 624-6900,CL,Clinic - Category 3,AS ,Corporation,6/4/14,8/15/19,3/31/21,No,,,,,,,,,,,,1001428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,Ambulatory Surgical Facility (ASF/ASP),,,PharmacyBoard,,,TRUE
Mental,"Klarity Clinic of Cincinnati, LLC",7691 5 Mile Rd Ste 10B,,Cincinnati,OH,45230,Hamilton,(530) 665-3212,klaritycincinnati@gmail.com,Kundu,Nirvana,,,nkundumd@gmail.com,FALSE,Active,,262000395,,,39.072224,-84.351822,3793 Glory Dr,,,Bellbrook,OH,45305-8950,First Choice Anesthe,CL,Clinic - Category 3,MH ,Limited Liability Company,10/28/19,10/28/19,3/31/21,No,,,,,,,,,,,,1013440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,,,,,,,,,Mental Health,,,PharmacyBoard,,,TRUE
MedicalFacility,Optimize Health,7750 Montgomery Rd Ste 110,,Cincinnati,OH,45236,Hamilton,(513) 315-0537,optimizehealthllc@gmail.com,Bennett,Stephen,Garrett,,stephengbennett@gmail.com,FALSE,Active,,262000176,,,39.197745,-84.383303,7750 Montgomery Rd Ste 110,,,Cincinnati,OH,45236-4254,,CL,Clinic - Category 3,CL ,Limited Liability Company,1/29/19,1/29/19,3/31/21,No,,,,,,,,,,,,1019529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,,,,,,Clinic,,,PharmacyBoard,,,TRUE
MedicalFacility,KEY POINTE MEDICAL,7770 Cooper Rd Ste 8, STE 8,Montgomery,OH,45242,Hamilton,(513) 791-9474,wlovett@yourwellnesscenter.com,LOVETT III,WILLIAM,B.,MD,,FALSE,Active,,22347400,,,39.226886,-84.357368,7770 Cooper Road Suite #8,,,Montgomery,OH,45242,,CL,Clinic - Category 3,CL ,Limited Liability Company,9/6/13,4/1/19,3/31/21,No,,,,,,,,,,,,1013305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,,,,,,Clinic,,,PharmacyBoard,,,TRUE
NursingAssisted,"MONTGOMERY LONG TERM CARE, LLC",7777 COOPER ROAD,,CINCINNATI,OH,45242,HAMILTON,(513)793-5092,bluken@carecoremontgomery.com,,,,,,FALSE,ACTIVE,,OHL01750,,,39.226592,-84.357313,,,,,,,(513) 984-2930,,,L11,,,,,,,OHL01750,1586N,SL-NH,,,,102,7/1/75,1/14/02,0,2017097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,,,,,,,,,Nursing Home (Licensed Only),,,OHAL,,,TRUE
NursingAssisted,"GLENDALE PLACE CARE  CENTER, LLC",779 GLENDALE MILFORD ROAD,,CINCINNATI,OH,45215,HAMILTON,(513)771-1779,leah.marcum@glendaleplace.com,,,,,,FALSE,ACTIVE,,OHL40520,,,39.256958,-84.46051,,,,,,,(513) 771-4799,,,L11,,,,,,,OHL40520,2450N,SL-NH,,,,122,8/22/06,8/22/06,0,2010460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,,,,,,,,,Nursing Home (Licensed Only),,,OHAL,,,TRUE
NursingAssisted,"3R OPERATING CO., LLC",7800 JANDARACRES DRIVE,,CINCINNATI,OH,45248,HAMILTON,(513)941-0787,admin.threerivers@trilliumhcg.com,,,,,,FALSE,ACTIVE,,OHL01713,,,39.167781,-84.701999,,,,,,,(513) 941-3970,,,L11,,,,,,,OHL01713,1245N,SL-NH,,,,107,1/1/66,8/31/18,0,2000049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,,,,,,,,,Nursing Home (Licensed Only),,,OHAL,,,TRUE
SubstanceHelp,POLAND PSYCHIATRIC SERVICES,7801 Beechmont Ave Unit 1,,Cincinnati,OH,45255,Hamilton,(513) 888-7784,polandpsychiatric@fuse.net,POLAND,STEPHEN,J.,MD,,FALSE,Active,,22783500,,,39.072567,-84.341426,7801 BEECHMONT AVE. #1,,,CINCINNATI,OH,45255,(513) 996-0627,STP,Office-Based Opioid Treatment - Category 3,OBOT ,Corporation,9/27/14,4/1/19,3/31/21,No,,,,,,,,,,,,1020855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,,,,,,,,,Office-based Opioid Treatment Center,,,PharmacyBoard,,,TRUE
Surgery,"TRIHEALTH HOSPITAL, INC","7810 FIVE MILE ROAD, SUITE B",,CINCINNATI,OH,45230,HAMILTON,(513)977-9640,kelvin_hanger@trihealth.com,,,,,,FALSE,ACTIVE,,OHL42069,,,39.077925,-84.351624,,,,,,,(513) 977-9643,,,L61,,,,,,,OHL42069,1196AS,SL-AS,,,,6,11/28/17,11/28/17,0,2026301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,Ambulatory Surgical Facility (ASF/ASP),,,OHAL,,,TRUE
Surgery,LASIK PLUS VISION CENTER,7840 Montgomery Rd 1st Fl, FIRST FLOOR,Cincinnati,OH,45236,Hamilton,(513) 794-9964,vmarino@lca.com,MARINO,VINCENT,,,,FALSE,Active,,20899250,,,39.199178,-84.379297,7840 MONTGOMERY RD., FIRST FLOOR,,CINCINNATI,OH,45236,(513) 792-5620,CL,Clinic - Category 3,AS ,Corporation,4/2/96,4/1/19,3/31/21,No,,,,,,,,,,,,1013994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,Ambulatory Surgical Facility (ASF/ASP),,,PharmacyBoard,,,TRUE
PhysicalTherapy,NOVACARE OUTPATIENT REHAB DIVISION,7981 Beechmont Ave,,Cincinnati,OH,45255,Hamilton,(513) 232-1847,kcassidy@hq.novacare.com,GUANCIALE,ANTHONY,F.,MD,,FALSE,Active,,20805550,,,39.072652,-84.334537,7981 BEECHMONT AVE.,,,CINCINNATI,OH,45255,(513) 232-2491,FCY,Facility - LIMITED Category 2,PT ,Company,9/19/94,4/1/19,3/31/21,No,,,,,,,,,,,,1018287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,,,,,,,,,Physical Therapy,,,PharmacyBoard,,,TRUE
PhysicalTherapy,"REHABCLINICS (SPT), INC",7981 BEECHMONT AVENUE,,CINCINNATI,OH,45255,HAMILTON,(513)232-1847,,,,,,,FALSE,ACTIVE,,OH02455,,,39.07267,-84.334452,,,,,,,(513) 232-2491,,,81,,,,,,,OH02455,,OPT-SP,366626,,,,,,,2021862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145,,,,,,,,,Outpatient Physical Therapy/Speech Pathology Services,,,OHAL,,,TRUE
WomensClinic,HEALTHSOURCE OF OHIO - ANDERSON OB/GYN,8000 5 Mile Rd Ste 207,,Cincinnati,OH,45230,Hamilton,(513) 474-2870,ajohnson@hsohio.org,JOHNSON,SHERRY,LYNN,DO,,FALSE,Active,,22351100,,,39.084692,-84.351202,5400 DUPONT CIRCLE #A,,,MILFORD,OH,45150,513-688-8585,CL,Clinic - Category 2,CL ,Corporation,9/27/13,4/1/19,3/31/21,No,,,,,,,,,,,,1011310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,,,,,,Clinic,,,PharmacyBoard,,,TRUE
NursingAssisted,"GA HC REIT II WELLSPRING TRS SUB, LLC",8000 EVERGREEN RIDGE DRIVE,,CINCINNATI,OH,45215,HAMILTON,(513)948-2308,bcoury@seniorlifestyle.com,,,,,,FALSE,ACTIVE,,OHL01665,,,39.21535,-84.488526,,,,,,,(513) 948-0063,,,L11,,,,,,,OHL01665,1926N,SL-NH,,,,70,4/1/89,2/24/03,0,2009902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,,,,,,,,,Nursing Home (Licensed Only),,,OHAL,,,TRUE
NursingAssisted,"CHS - MT. HEALTHY, INC.",8028 HAMILTON AVENUE,,CINCINNATI,OH,45231,HAMILTON,(513)521-2700,vshepherd@foundationshealth.net,,,,,,FALSE,ACTIVE,,OHL500021,,,39.239679,-84.54739,,,,,,,(513) 521-4812,,,L11,,,,,,,OHL500021,2380N,SL-NH,,,,96,12/23/02,12/23/02,0,2004709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,,,,,,,,,Nursing Home (Licensed Only),,,OHAL,,,TRUE
Surgery,"JOEL MAIER, M.D.",8044 Montgomery Rd Ste 430,,Cincinnati,OH,45236,Hamilton,623-455-6635,ljones@sonobello.com,MAIER,JOEL,,,,FALSE,Active,,22526200,,,39.202196,-84.371669,8525 E. PINNACLE PEAK RD. SUITE 101,,,SCOTTSDALE,AZ,85255,(480) 452-1643,CL,Clinic - Category 3,AS ,Corporation,6/17/15,4/1/19,3/31/21,No,,,,,,,,,,,,1012877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,Ambulatory Surgical Facility (ASF/ASP),,,PharmacyBoard,,,TRUE
Surgery,TRI-STATE CENTERS FOR SIGHT SURGERY CENTER,"8044 MONTGOMERY ROAD, SUITE 155",,CINCINNATI,OH,45236,HAMILTON,(513)936-3734,jslocum@tscfs.com,,,,,,FALSE,ACTIVE,,OH02381,,,39.202016,-84.371988,,,,,,,(513) 791-1473,,,151,,,,,,,OH02381,0182AS,ASC,36C0001010,65925760,,,,,,2026225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,Ambulatory Surgical Facility (ASF/ASP),,,OHAL,,,TRUE
NursingAssisted,"MOUNT HEALTHY CHRISTIAN HOME, INC.",8097 HAMILTON AVENUE,,CINCINNATI,OH,45231,HAMILTON,(513)931-5000,mark.oaks@christianvillages.org,,,,,,FALSE,ACTIVE,,OHL01854,,,39.241167,-84.547612,,,,,,,(513) 931-0261,,,L11,,,,,,,OHL01854,1287N,SL-NH,,,,75,4/22/66,11/10/15,0,2017298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,,,,,,,,,Nursing Home (Licensed Only),,,OHAL,,,TRUE
NursingAssisted,"ANDERSON HEALTHCARE, LTD",8139 BEECHMONT AVENUE,,CINCINNATI,OH,45254,HAMILTON,(513)474-6200,akiva@aklininc.com,,,,,,FALSE,ACTIVE,,OHL01937,,,39.072757,-84.328705,,,,,,,(513) 388-3000,,,L11,,,,,,,OHL01937,2168N,SL-NH,,,,100,2/25/98,1/30/02,0,2001424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,,,,,,,,,Nursing Home (Licensed Only),,,OHAL,,,TRUE
NursingAssisted,TRINITY HEALTHCARE CORP,8211 WELLER ROAD,,CINCINNATI,OH,45242,HAMILTON,(513)489-2444,dminocha@meadowbrookcare.org,,,,,,FALSE,ACTIVE,,OH00641,,,39.257763,-84.340854,,,,,,,(513) 489-2800,,,21,,,,,,,OH00641,1668N,SNF/NF,365375,366778,,156,,1/1/02,156,2026454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,Nursing Home (Certified and Licensed),,,OHAL,,,TRUE
PainManagement,"CINCINNATI PAIN PHYSICIANS, LLC",8261 Cornell Rd Ste 630,,Cincinnati,OH,45249,Hamilton,(513) 247-3522,cincinnatipainphysicians@cincinnatipainphysicians.com,SUDARSHAN,GURURAU,,,,FALSE,Active,,22347100,,,39.26464,-84.337566,8261 CORNELL ROAD #630,,,CINCINNATI,OH,45249,(513) 891-0091,STP,Pain Management Clinic - Category 3,GPMC ,Limited Liability Company,9/9/13,4/1/19,3/31/21,No,,,,,,,,,,,,1004849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,,,,,,,,,Grandfathered Pain Management Clinic,,,PharmacyBoard,,,TRUE
SubstanceHelp,CENTER FOR ADDICTION TREATMENT,830 Ezzard Charles Dr,,Cincinnati,OH,45214,Hamilton,(513) 381-6672,rond@ccatsober.org,FRANKOWSKI,DEBORAH,,,,FALSE,Active,,20707750,,,39.109515,-84.529083,830 EZZARD CHARLES DRIVE,,,CINCINNATI,OH,45214,(513) 381-6086,CL,Clinic - Category 3,CL ,Corporation,9/9/92,4/1/19,3/31/21,No,,,,,,,,,,,,1004099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,,,,,,Clinic,,,PharmacyBoard,,,TRUE
NursingAssisted,LIBERTY NURSING CENTER OF COLERAIN INC,8440 LIVINGSTON ROAD,,CINCINNATI,OH,45247,HAMILTON,(513)245-2100,bwhite@libertynursingcenters.com,,,,,,FALSE,ACTIVE,,OHL41852,,,39.22649,-84.614982,,,,,,,(513) 245-2030,,,L11,,,,,,,OHL41852,2689N,SL-NH,,,,99,5/19/15,12/21/15,0,2014171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,,,,,,,,,Nursing Home (Licensed Only),,,OHAL,,,TRUE
MedicalFacility,"BERNSTEIN ALLERGY GROUP, INC.",8444 Winton Rd,,Cincinnati,OH,45231,Hamilton,(513) 354-1759,bmirlisena@bernsteincrc.com,BERNSTEIN,DAVID,,,,FALSE,Active,,21925750,,,39.220831,-84.517607,8444 WINTON ROAD,,,CINCINNATI,OH,45231,(513) 931-0798,CL,Clinic - Category 2,CL ,Corporation,2/13/09,4/1/19,3/31/21,No,,,,,,,,,,,,1002653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,,,,,,Clinic,,,PharmacyBoard,,,TRUE
UrgentCare,HOMETOWN URGENT CARE,8459 Colerain Ave,,Cincinnati,OH,45239,Hamilton,(614) 505-7633,cfiglestahler@hometownurgentcare.com,SAINI,NARINDER,KUMAR,MD,,FALSE,Active,,22470050,,,39.224864,-84.588106,2400 Corporate Exchange Drive Suite 102,,,COLUMBUS,OH,43231-7605,(614) 847-1106,CL,Clinic - Category 3,UR ,Limited Liability Company,11/24/14,4/1/19,3/31/21,No,,,,,,,,,,,,1011986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,,,,,,,,,Urgent Care,,,PharmacyBoard,,,TRUE
SubstanceHelp,"CYMA KHALILY, M.D.",8625 A WINTON ROAD,,CINCINNATI,OH,45231,Hamilton,(513) 522-2120,cymakhalily@gmail.com,KHALILY,CYMA,,MD,,FALSE,Active,,22826700,,,,,8625 - A WINTON ROAD,,,CINCINNATI,OH,45231,(513) 522-2120,STP,Office-Based Opioid Treatment - Category 3,OBOT ,Sole Proprietorship,1/29/19,4/1/19,3/31/21,No,,,,,,,,,,,,1007185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,,,,,,,,,Office-based Opioid Treatment Center,,,PharmacyBoard,,,TRUE
NursingAssisted,"BEECHWOOD TERRACE CARE CENTER, INC.",8700 MORAN ROAD,,CINCINNATI,OH,45244,HAMILTON,(513)578-6200,rchannell@premierhcm.com,,,,,,FALSE,ACTIVE,,OHL41457,,,39.1145,-84.3255,,,,,,,(513) 578-6333,,,L11,,,,,,,OHL41457,2579N,SL-NH,,,,87,9/15/10,9/15/10,0,2002516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,,,,,,,,,Nursing Home (Licensed Only),,,OHAL,,,TRUE
